pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by
CH,88.8,3.36,55.05,5.42,9.0,1,0,0.0,0,0,1.58,0.54,0.7,1.66,0,0,0,0,3,0.0,0.0,0.0,87.4,2122.0,5.5,104.0,0
SI,94.3,3.42,55.04,5.45,12.0,1,0,0.0,0,0,1.53,0.32,1.31,2.74,0,0,0,2,2,0.0,0.0,0.0,92.8,2176.0,5.5,97.0,0
CH,85.9,3.3,55.12,5.47,8.0,1,0,1.0,0,0,1.43,0.32,-0.23,1.91,0,0,0,1,2,0.0,0.0,0.0,84.2,2102.0,5.4,97.0,0
FF,92.8,3.35,55.15,5.7,2.0,1,0,1.0,0,0,1.13,1.06,-0.1,3.17,0,0,0,0,2,0.0,0.0,0.0,91.0,2191.0,5.3,130.0,0
SL,79.5,3.2,55.41,5.62,13.0,1,0,1.0,0,0,-1.01,-0.69,-1.01,1.65,0,1,1,2,1,0.0,0.0,0.0,77.3,2432.0,5.1,310.0,0
SI,93.4,3.31,54.99,5.47,3.0,1,0,1.0,0,0,1.59,0.78,0.75,3.01,0,0,1,2,1,211.0,76.5,36.0,91.8,2096.0,5.5,112.0,0
SI,94.4,3.42,54.91,5.38,14.0,1,0,1.0,0,0,1.66,0.24,0.5,1.2,0,0,0,2,1,0.0,0.0,0.0,93.0,2147.0,5.6,94.0,0
CH,86.6,3.52,54.88,5.41,3.0,1,0,1.0,0,0,1.5,0.51,0.52,3.07,0,0,0,1,1,0.0,0.0,0.0,85.5,2106.0,5.6,104.0,0
SI,93.6,3.31,54.81,5.49,14.0,1,0,0.0,0,0,1.62,0.39,0.92,0.94,0,0,0,0,1,0.0,0.0,0.0,92.5,2286.0,5.7,99.0,0
SL,81.0,3.16,55.14,5.22,13.0,1,0,0.0,0,0,-1.02,-0.71,-0.22,0.52,0,0,1,1,6,0.0,0.0,0.0,79.8,2460.0,5.4,310.0,2
SI,92.8,3.15,54.84,5.3,8.0,1,0,1.0,0,0,1.49,0.31,0.1,2.35,0,0,0,1,6,0.0,0.0,0.0,91.5,2188.0,5.7,97.0,2
SL,77.7,3.23,55.42,5.57,5.0,0,0,1.0,0,0,-1.15,-0.28,0.18,2.79,0,0,0,0,6,0.0,0.0,0.0,76.0,2339.0,5.1,291.0,2
FF,95.3,3.15,54.61,5.42,5.0,1,0,1.0,0,0,1.25,1.18,0.02,2.38,0,1,0,2,5,0.0,0.0,0.0,94.0,2338.0,5.9,130.0,0
SI,94.7,3.35,54.56,5.32,9.0,1,0,1.0,0,0,1.81,0.42,0.54,1.56,0,0,0,2,5,0.0,0.0,0.0,94.1,2216.0,5.9,100.0,0
SL,78.1,3.15,55.42,5.55,13.0,1,0,1.0,0,0,-1.08,-0.37,-1.01,1.27,0,0,0,1,5,0.0,0.0,0.0,75.9,2405.0,5.1,297.0,0
CH,84.5,3.31,54.86,5.22,6.0,1,0,1.0,0,0,1.79,0.42,0.55,2.48,0,0,0,0,5,0.0,0.0,0.0,83.2,2067.0,5.6,98.0,0
CH,85.2,3.53,54.82,5.11,14.0,1,0,0.0,0,0,2.45,0.13,1.33,0.48,0,1,0,2,4,0.0,0.0,0.0,84.2,2031.0,5.7,90.0,0
SL,76.9,3.3,55.53,5.41,13.0,1,0,1.0,0,0,-1.18,-0.56,-0.94,1.73,0,1,0,1,4,0.0,0.0,0.0,74.7,2308.0,5.0,302.0,0
CH,86.8,3.33,54.98,5.1,14.0,1,0,0.0,0,0,2.01,-0.01,1.08,1.55,0,0,0,1,4,0.0,0.0,0.0,85.5,1996.0,5.5,86.0,0
FF,93.5,3.21,54.81,5.67,6.0,1,0,0.0,0,0,1.31,1.34,0.54,2.41,0,0,0,0,4,261.0,104.1,12.0,92.1,2262.0,5.7,133.0,0
SI,91.5,3.29,54.98,5.38,5.0,0,0,1.0,0,0,1.36,0.58,0.17,2.68,0,0,0,2,3,0.0,0.0,0.0,90.0,2179.0,5.5,108.0,0
SL,77.1,3.3,55.28,5.38,8.0,1,0,1.0,0,0,-1.03,-0.21,0.23,1.53,0,0,0,1,3,0.0,0.0,0.0,75.7,2485.0,5.2,290.0,0
CH,89.3,3.46,54.97,5.4,12.0,1,0,1.0,0,0,2.0,0.81,1.25,2.86,0,0,0,0,3,10.0,46.0,-14.0,87.6,2097.0,5.5,109.0,0
SL,78.7,3.33,55.73,5.45,13.0,1,0,0.0,0,0,-0.98,-0.43,-1.62,1.53,0,0,0,2,2,0.0,0.0,0.0,75.9,2478.0,4.8,302.0,-1
SI,90.5,3.32,54.5,5.18,8.0,1,0,1.0,0,0,1.73,0.32,0.14,1.57,0,0,0,1,2,0.0,0.0,0.0,89.9,2306.0,6.0,97.0,-1
CH,89.9,3.52,54.89,5.45,13.0,1,0,0.0,0,0,1.6,0.65,-0.27,1.18,0,0,0,0,2,0.0,0.0,0.0,88.2,2302.0,5.6,108.0,-1
SI,93.4,3.39,54.41,5.37,12.0,1,0,0.0,0,0,1.79,0.45,0.92,3.78,1,1,0,2,1,0.0,0.0,0.0,93.0,2102.0,6.1,101.0,-1
CH,86.4,3.28,54.67,5.01,5.0,1,0,0.0,0,0,1.17,0.21,-0.06,2.48,0,1,1,2,1,304.0,111.6,14.0,85.6,2027.0,5.8,94.0,0
CH,87.4,3.3,54.77,4.96,7.0,1,0,1.0,0,0,1.76,-0.04,-0.58,1.59,0,0,1,2,1,0.0,0.0,0.0,86.2,2036.0,5.7,84.0,0
SL,76.9,3.12,55.54,5.51,13.0,0,0,0.0,0,0,-1.43,-0.58,-0.09,1.35,1,1,0,2,1,0.0,0.0,0.0,74.7,2144.0,5.0,298.0,2
SI,93.8,3.42,54.5,5.35,3.0,1,0,1.0,0,0,1.57,0.45,0.53,3.18,0,1,1,1,1,0.0,0.0,0.0,93.1,2094.0,6.0,102.0,2
CH,87.4,3.44,54.53,5.22,13.0,1,0,0.0,0,0,1.77,0.47,-1.35,1.01,0,1,0,1,1,0.0,0.0,0.0,86.4,2196.0,6.0,101.0,2
CH,88.3,3.33,54.99,5.23,9.0,1,0,1.0,0,0,1.7,0.31,0.34,1.51,0,1,0,0,1,0.0,0.0,0.0,86.2,2285.0,5.5,95.0,2
SI,93.2,3.41,54.95,5.36,12.0,1,0,1.0,0,0,2.16,0.64,0.92,3.12,0,0,0,0,1,0.0,0.0,0.0,91.2,2252.0,5.5,103.0,2
FF,93.6,3.37,54.64,5.26,3.0,1,0,1.0,0,0,1.04,0.73,0.81,3.18,0,0,0,2,5,0.0,0.0,0.0,92.8,2160.0,5.9,120.0,4
SI,91.0,3.22,54.23,5.25,12.0,1,0,0.0,0,0,1.28,0.42,0.92,3.08,0,0,0,1,5,319.0,89.2,37.0,90.7,1984.0,6.3,103.0,4
SL,74.5,3.06,55.22,5.43,12.0,1,0,0.0,0,0,-1.71,0.08,1.3,3.07,0,0,0,0,5,0.0,0.0,0.0,73.2,2075.0,5.3,274.0,4
FF,96.0,2.98,54.21,5.5,12.0,1,0,0.0,0,0,0.69,1.03,0.71,4.76,0,1,0,2,4,0.0,0.0,0.0,96.1,2149.0,6.3,143.0,1
FF,96.6,3.19,54.01,5.37,13.0,1,0,0.0,0,0,1.33,0.71,-0.05,1.44,0,0,0,2,4,0.0,0.0,0.0,96.2,2307.0,6.5,114.0,1
CH,86.2,3.15,54.31,5.1,5.0,1,0,1.0,0,0,1.3,0.96,-0.07,2.38,0,0,1,2,4,0.0,0.0,0.0,85.5,1921.0,6.2,122.0,3
CH,88.7,3.27,54.14,5.02,9.0,1,0,1.0,0,0,1.27,0.29,0.79,1.92,0,0,1,1,4,0.0,0.0,0.0,88.8,2020.0,6.4,97.0,3
CH,85.6,3.23,54.3,5.05,8.0,1,0,1.0,0,0,1.14,0.59,0.25,1.95,0,0,1,0,4,0.0,0.0,0.0,85.4,1911.0,6.2,112.0,3
SI,92.2,3.34,54.41,5.18,3.0,1,0,0.0,0,0,1.28,0.66,0.42,2.66,0,0,0,0,4,147.0,101.9,7.0,91.8,1938.0,6.1,113.0,3
CH,86.2,3.05,54.49,5.23,5.0,1,0,0.0,0,0,1.22,0.65,0.04,1.95,0,0,1,2,3,50.0,81.3,2.0,85.5,1972.0,6.0,113.0,3
FF,96.0,3.22,54.09,5.4,4.0,1,0,1.0,0,0,0.87,1.34,-0.39,2.22,0,0,1,1,3,0.0,0.0,0.0,95.9,2313.0,6.4,145.0,3
FF,95.3,3.3,54.59,5.36,12.0,1,0,0.0,0,0,0.92,1.2,0.03,4.21,1,0,0,1,3,0.0,0.0,0.0,94.4,2325.0,5.9,140.0,4
FF,94.0,3.32,54.73,5.35,5.0,1,0,1.0,0,0,0.89,1.34,-0.1,2.92,1,0,0,0,3,207.0,81.7,66.0,93.0,2222.0,5.8,144.0,4
FF,91.8,3.28,54.57,5.41,12.0,1,0,0.0,0,0,1.27,1.03,1.73,4.05,0,0,0,0,3,0.0,0.0,0.0,91.0,2077.0,5.9,125.0,4
FF,93.0,3.21,54.21,5.11,7.0,1,0,1.0,0,0,1.0,0.66,-0.42,1.95,0,1,1,2,2,0.0,0.0,0.0,92.7,1991.0,6.3,118.0,1
SL,83.3,3.27,54.89,5.39,14.0,1,0,0.0,0,0,-1.35,-0.41,0.38,1.14,1,1,1,2,2,0.0,0.0,0.0,82.1,2265.0,5.6,292.0,3
SI,96.1,3.24,54.25,5.28,8.0,1,0,0.0,0,0,1.25,0.66,-0.2,1.88,0,1,1,2,2,0.0,0.0,0.0,95.5,2045.0,6.2,113.0,3
CH,87.3,3.31,54.33,5.04,7.0,1,0,1.0,0,0,1.02,0.75,-0.44,1.99,0,1,1,2,2,0.0,0.0,0.0,86.6,2198.0,6.2,121.0,4
SI,97.1,3.36,54.1,5.16,14.0,1,0,0.0,0,0,1.51,0.58,0.49,1.23,0,0,1,2,2,0.0,0.0,0.0,96.8,2132.0,6.4,107.0,4
FF,92.9,3.22,54.59,5.35,13.0,1,0,0.0,0,0,0.96,1.13,-0.99,2.17,0,0,0,2,2,0.0,0.0,0.0,91.8,2325.0,5.9,136.0,4
CH,86.5,3.38,54.57,5.13,6.0,1,0,1.0,0,0,1.31,0.43,0.45,2.42,0,0,0,1,2,0.0,0.0,0.0,85.6,2118.0,5.9,102.0,4
CH,90.2,3.31,54.45,5.31,14.0,1,0,0.0,0,0,1.41,0.57,1.02,2.26,0,0,0,0,2,0.0,0.0,0.0,89.6,2062.0,6.1,107.0,4
FF,97.3,2.98,54.2,5.45,13.0,1,0,0.0,0,0,0.98,1.23,-1.52,2.48,0,1,1,2,1,0.0,0.0,0.0,97.2,2299.0,6.3,139.0,0
CH,88.3,3.19,54.42,5.04,7.0,1,0,1.0,0,0,1.09,0.46,-0.5,1.86,0,1,1,1,1,0.0,0.0,0.0,88.2,2051.0,6.1,108.0,0
FF,96.2,3.03,54.56,5.31,13.0,1,0,0.0,0,0,0.65,1.18,-1.28,2.44,0,0,1,1,1,0.0,0.0,0.0,95.2,2364.0,5.9,149.0,0
SI,95.6,3.25,54.57,5.26,9.0,1,0,0.0,0,0,1.47,0.69,0.55,1.78,0,0,0,1,1,10.0,100.7,-9.0,94.7,2166.0,5.9,111.0,0
SI,96.1,3.21,54.59,5.35,14.0,1,0,0.0,0,0,1.44,0.64,1.35,2.47,0,0,0,0,1,0.0,0.0,0.0,95.4,2216.0,5.9,110.0,0
SI,95.0,3.23,54.57,5.48,14.0,0,0,0.0,0,0,1.5,0.57,0.37,1.34,0,1,0,1,8,0.0,0.0,0.0,93.7,2228.0,5.9,107.0,5
CH,88.2,3.17,54.8,5.4,13.0,1,0,0.0,0,0,1.49,0.55,-0.94,2.15,0,0,0,1,8,0.0,0.0,0.0,86.9,1984.0,5.7,105.0,5
FF,91.5,3.09,54.96,5.79,5.0,1,0,1.0,0,0,1.28,1.11,-0.23,2.38,0,0,0,0,8,0.0,0.0,0.0,89.7,2332.0,5.5,127.0,5
SL,81.0,3.13,55.36,5.78,8.0,0,0,0.0,0,0,-0.69,-0.36,-0.24,1.74,0,0,1,2,7,314.0,84.3,29.0,78.7,2341.0,5.1,308.0,-2
FF,95.7,3.47,54.68,5.44,9.0,1,0,1.0,0,0,1.55,0.96,0.29,2.16,0,0,1,1,7,0.0,0.0,0.0,94.3,2250.0,5.8,119.0,-2
SI,91.7,3.36,54.83,5.56,6.0,1,0,1.0,0,0,1.55,0.49,0.39,2.43,0,0,0,1,7,0.0,0.0,0.0,90.2,2071.0,5.7,103.0,-2
SI,91.3,3.33,54.83,5.66,6.0,0,0,0.0,0,0,1.34,0.44,0.43,2.25,0,0,0,0,7,0.0,82.9,-21.0,90.1,1886.0,5.7,104.0,-2
CH,88.1,3.34,55.03,5.45,13.0,1,0,0.0,0,0,1.41,0.32,-0.98,1.44,0,0,0,2,6,0.0,0.0,0.0,86.6,1894.0,5.5,98.0,-2
CH,84.6,3.33,55.02,5.44,12.0,1,0,1.0,0,0,1.77,0.47,0.88,2.71,0,0,0,1,6,0.0,0.0,0.0,82.8,1836.0,5.5,100.0,-2
CH,84.9,3.35,54.97,5.36,9.0,0,0,1.0,0,0,1.62,0.42,0.56,1.91,0,0,0,0,6,0.0,0.0,0.0,83.0,2037.0,5.5,99.0,-2
SL,79.6,3.12,55.57,5.85,13.0,1,0,0.0,0,0,-1.19,-0.31,-0.54,0.82,0,0,1,2,5,0.0,0.0,0.0,77.2,2305.0,4.9,292.0,-2
CH,87.5,3.28,54.89,5.46,9.0,1,0,1.0,0,0,1.89,0.4,0.56,1.36,0,0,1,1,5,0.0,0.0,0.0,85.6,2055.0,5.6,97.0,-2
SL,79.8,3.2,55.41,5.74,14.0,0,0,0.0,0,0,-0.81,0.11,1.05,2.17,0,1,0,1,5,0.0,0.0,0.0,77.6,2297.0,5.1,276.0,-1
SL,78.6,3.2,55.52,5.65,5.0,1,0,0.0,0,0,-1.1,-0.34,-0.14,2.27,0,0,0,1,5,243.0,104.1,14.0,76.7,2182.0,5.0,294.0,-1
SI,95.8,3.3,54.96,5.72,13.0,1,0,0.0,0,0,1.58,0.44,-0.85,1.98,0,0,0,1,5,0.0,0.0,0.0,93.9,2212.0,5.5,102.0,0
SL,80.8,3.33,55.5,5.71,9.0,0,0,1.0,0,0,-0.7,-0.28,0.38,1.58,0,0,0,0,5,0.0,0.0,0.0,78.6,2342.0,5.0,302.0,0
SI,96.8,3.43,54.57,5.42,12.0,1,0,0.0,0,0,1.53,0.36,0.86,3.12,0,0,0,2,4,0.0,0.0,0.0,96.0,2244.0,5.9,99.0,0
SL,80.8,3.26,55.39,5.59,14.0,1,0,0.0,0,0,-1.35,-0.33,0.49,1.33,1,0,0,1,4,0.0,0.0,0.0,79.0,2464.0,5.1,290.0,1
SI,94.9,3.46,54.56,5.45,9.0,0,0,0.0,0,0,1.55,0.29,0.82,1.74,0,0,1,0,4,0.0,0.0,0.0,94.2,2108.0,5.9,96.0,1
SI,93.0,3.4,54.57,5.45,14.0,1,0,0.0,0,0,1.65,0.17,0.88,1.63,0,0,0,0,4,0.0,0.0,0.0,92.1,2143.0,5.9,92.0,1
SI,95.4,3.2,54.77,5.68,7.0,1,0,1.0,0,0,1.61,0.51,-0.49,2.01,0,0,0,2,3,0.0,0.0,0.0,93.9,2080.0,5.7,104.0,0
SI,90.8,3.38,54.72,5.57,3.0,0,0,1.0,0,0,1.46,0.58,0.43,3.31,0,0,0,1,3,0.0,0.0,0.0,89.8,2076.0,5.8,108.0,0
CH,83.9,3.31,54.84,5.35,5.0,1,0,1.0,0,0,1.4,0.29,0.02,2.86,0,0,0,0,3,0.0,0.0,0.0,82.9,1839.0,5.7,96.0,0
CH,87.8,3.41,54.91,5.36,7.0,1,0,0.0,0,0,1.73,0.76,-0.67,1.74,0,0,0,2,2,0.0,0.0,0.0,85.7,2104.0,5.6,109.0,0
SL,75.6,3.39,55.8,5.64,6.0,0,0,1.0,0,0,-1.35,-0.54,0.35,2.04,0,0,0,1,2,0.0,0.0,0.0,72.9,2253.0,4.7,299.0,0
SI,94.1,3.33,54.97,5.62,14.0,1,0,0.0,0,0,1.58,0.34,1.06,2.78,0,0,0,0,2,0.0,0.0,0.0,92.3,2115.0,5.5,98.0,0
SI,92.6,3.34,54.7,5.51,14.0,1,0,0.0,0,0,1.84,0.37,0.43,1.43,0,0,0,2,1,0.0,0.0,0.0,91.4,2059.0,5.8,98.0,0
SI,93.2,3.55,54.99,5.41,6.0,0,0,0.0,0,0,1.66,0.33,0.56,2.41,0,0,0,1,1,0.0,82.9,-21.0,91.6,2156.0,5.5,97.0,0
CH,90.1,3.5,54.52,5.32,14.0,1,0,0.0,0,0,1.62,0.23,1.97,1.86,0,0,0,0,1,0.0,0.0,0.0,89.2,2012.0,6.0,93.0,0
CH,87.7,3.41,54.53,5.19,9.0,1,0,1.0,0,0,1.62,0.65,0.57,1.4,0,0,0,2,7,0.0,0.0,0.0,86.6,2142.0,6.0,107.0,0
SL,75.9,3.23,55.51,5.54,13.0,1,0,0.0,0,0,-1.39,-0.24,-0.99,1.44,0,0,0,1,7,0.0,0.0,0.0,73.8,2287.0,5.0,287.0,0
SL,75.7,3.43,55.44,5.41,13.0,1,0,0.0,0,0,-1.0,-0.23,-0.66,1.43,0,0,0,0,7,0.0,0.0,0.0,74.1,2298.0,5.1,292.0,0
SL,74.2,3.17,55.5,5.5,14.0,1,0,0.0,0,0,-1.11,-0.63,0.39,1.26,1,1,0,2,6,0.0,0.0,0.0,72.4,2191.0,5.0,306.0,0
FF,95.5,3.19,54.3,5.39,12.0,1,0,0.0,0,0,1.01,0.76,1.1,3.47,1,1,0,1,6,0.0,0.0,0.0,94.9,2193.0,6.2,122.0,0
CH,86.1,3.36,54.54,5.27,8.0,1,0,0.0,0,0,1.35,0.37,0.13,2.04,0,1,1,1,6,368.0,107.2,19.0,85.2,1899.0,6.0,99.0,1
CH,84.1,3.28,54.47,5.01,14.0,1,0,0.0,0,0,1.39,0.35,0.98,1.22,0,0,1,1,6,0.0,0.0,0.0,83.2,1870.0,6.0,98.0,1
CH,86.7,3.13,54.45,5.28,13.0,1,0,1.0,0,0,1.48,0.68,-0.85,2.08,0,0,1,0,6,388.0,105.0,35.0,85.6,2109.0,6.0,110.0,1
CH,89.9,3.49,54.83,5.26,14.0,1,0,0.0,0,0,1.36,0.26,0.72,1.39,0,0,0,0,6,0.0,0.0,0.0,88.7,2005.0,5.7,96.0,1
SL,76.9,3.22,55.76,5.4,12.0,1,0,0.0,0,0,-1.23,-0.26,1.68,2.63,1,0,0,2,5,0.0,0.0,0.0,74.5,2237.0,4.7,290.0,1
FF,95.8,3.27,54.59,5.56,2.0,1,0,1.0,0,0,1.1,1.2,0.09,3.13,1,0,0,1,5,0.0,0.0,0.0,94.7,2407.0,5.9,134.0,1
SL,77.6,3.16,55.41,5.4,5.0,1,0,1.0,0,0,-1.35,-0.61,0.08,2.29,0,0,1,1,5,0.0,0.0,0.0,75.8,2349.0,5.1,300.0,2
CH,85.7,3.35,54.94,5.4,12.0,1,0,0.0,0,0,1.17,1.15,1.05,3.66,0,0,0,1,5,0.0,0.0,0.0,84.2,1973.0,5.6,130.0,2
CH,86.5,3.36,54.8,5.24,12.0,1,0,0.0,0,0,1.4,0.34,0.88,2.72,0,0,0,0,5,344.0,99.0,18.0,85.5,1891.0,5.7,99.0,2
SL,74.4,3.28,55.44,5.45,13.0,1,0,0.0,0,0,-2.0,-0.51,-0.92,2.1,0,0,0,2,4,0.0,0.0,0.0,71.8,2357.0,5.1,291.0,2
SI,91.5,3.42,54.68,5.51,9.0,1,0,0.0,0,0,1.61,0.54,0.39,2.06,0,0,0,1,4,53.0,101.9,1.0,90.3,2147.0,5.8,104.0,2
CH,83.3,3.35,54.78,5.32,5.0,1,0,1.0,0,0,1.74,0.56,-0.04,2.82,0,0,0,0,4,0.0,0.0,0.0,81.5,2031.0,5.7,102.0,2
CH,83.6,3.34,54.75,5.24,9.0,1,0,1.0,0,0,1.27,0.38,0.28,1.8,0,1,0,2,3,243.0,93.1,16.0,82.5,1987.0,5.7,101.0,0
CH,86.0,3.27,54.71,5.25,6.0,1,0,1.0,0,0,1.45,0.55,0.77,2.79,0,1,0,1,3,0.0,0.0,0.0,85.0,2103.0,5.8,106.0,0
SL,77.0,3.24,55.61,5.34,12.0,1,0,0.0,0,0,-0.96,-0.5,1.98,3.46,0,1,0,0,3,0.0,0.0,0.0,74.6,2408.0,4.9,306.0,0
CH,87.9,3.34,54.54,5.31,9.0,1,0,0.0,0,0,1.48,0.46,0.67,1.35,0,0,0,0,3,0.0,0.0,0.0,87.0,2045.0,6.0,102.0,0
CH,84.3,3.18,54.59,5.13,4.0,1,0,1.0,0,0,1.36,0.72,-0.29,2.48,0,0,1,1,2,0.0,0.0,0.0,83.2,2067.0,5.9,112.0,0
SI,91.5,3.44,54.58,5.31,8.0,1,0,1.0,0,0,1.62,0.77,0.13,1.55,0,0,0,1,2,0.0,0.0,0.0,90.3,2197.0,5.9,111.0,0
CH,83.5,3.54,54.88,5.32,14.0,1,0,0.0,0,0,1.59,0.39,1.4,2.35,0,0,0,0,2,0.0,0.0,0.0,82.3,2163.0,5.6,98.0,0
CH,85.8,3.25,54.52,5.2,9.0,1,0,0.0,0,0,1.44,0.15,0.41,2.1,0,0,0,2,1,286.0,86.5,43.0,85.4,2156.0,6.0,91.0,0
CH,89.4,3.38,54.55,5.21,14.0,1,0,1.0,0,0,1.72,0.77,0.52,1.43,0,0,0,1,1,0.0,0.0,0.0,87.9,2264.0,5.9,110.0,0
CH,89.9,3.44,54.58,5.24,8.0,1,0,1.0,0,0,1.64,0.77,-0.17,1.75,0,0,0,0,1,0.0,0.0,0.0,88.4,2319.0,5.9,111.0,0
SI,92.2,2.77,53.76,5.61,2.0,1,0,1.0,0,0,1.36,0.25,-0.1,2.86,0,0,0,2,7,261.0,82.5,29.0,92.9,2015.0,6.7,96.0,3
CH,89.5,2.72,53.6,5.6,13.0,1,0,0.0,0,0,1.45,0.43,-0.53,1.82,0,0,0,1,7,0.0,0.0,0.0,90.5,2036.0,6.9,102.0,3
FF,92.8,2.72,53.55,5.87,6.0,0,0,0.0,0,0,1.35,1.13,0.7,3.0,0,0,0,0,7,179.0,67.6,51.0,93.3,2361.0,7.0,127.0,3
SL,78.6,2.75,54.4,5.63,14.0,1,0,0.0,0,0,-0.84,0.24,1.17,2.5,0,0,1,2,6,0.0,0.0,0.0,78.4,2206.0,6.1,265.0,3
SL,78.2,2.85,54.53,5.64,8.0,1,0,1.0,0,0,-1.36,-0.44,0.27,2.4,0,0,1,1,6,0.0,0.0,0.0,77.8,2292.0,6.0,294.0,3
SL,76.8,2.72,54.52,5.75,5.0,1,0,1.0,0,0,-0.6,-0.29,0.17,2.43,0,0,0,1,6,0.0,0.0,0.0,76.3,2256.0,6.0,308.0,3
CH,85.8,2.81,53.5,5.58,13.0,1,0,0.0,0,0,1.34,0.31,-0.5,1.39,0,0,0,0,6,0.0,0.0,0.0,86.8,1838.0,7.0,98.0,3
SI,95.7,2.48,53.07,5.44,8.0,1,0,1.0,0,0,1.66,0.35,-0.07,2.09,0,0,0,2,5,0.0,0.0,0.0,97.6,2221.0,7.4,98.0,-1
FF,93.3,2.82,53.64,5.64,5.0,0,0,1.0,0,0,1.25,0.83,-0.15,2.59,0,0,1,2,5,0.0,0.0,0.0,94.1,2244.0,6.9,120.0,1
SL,73.1,2.69,54.36,5.72,5.0,1,0,1.0,0,0,-1.08,-0.59,0.14,2.42,0,0,0,2,5,0.0,0.0,0.0,72.6,1895.0,6.1,306.0,1
CH,81.5,2.72,53.98,5.58,4.0,1,0,1.0,0,0,1.37,-0.05,-0.68,2.34,0,0,0,1,5,0.0,0.0,0.0,81.7,1641.0,6.5,82.0,1
SL,73.3,2.76,54.23,5.8,13.0,0,0,1.0,0,0,-0.97,-0.4,-0.93,1.72,0,0,0,0,5,0.0,0.0,0.0,73.3,2300.0,6.3,301.0,1
CH,84.1,2.75,53.77,5.51,7.0,1,0,1.0,0,0,1.73,0.44,-0.64,2.46,0,0,0,2,4,0.0,0.0,0.0,84.3,2017.0,6.7,100.0,1
CH,86.5,3.03,53.82,5.5,12.0,1,0,0.0,0,0,1.58,0.45,1.08,3.18,0,0,0,1,4,14.0,81.1,-11.0,86.8,2122.0,6.7,101.0,1
SI,91.5,2.62,53.67,5.56,13.0,1,0,0.0,0,0,1.59,0.59,-0.18,1.53,0,0,0,0,4,0.0,0.0,0.0,91.9,2105.0,6.8,106.0,1
SL,77.4,2.79,54.41,5.74,6.0,1,0,1.0,0,0,-0.9,-0.33,0.6,2.77,0,0,0,2,3,0.0,0.0,0.0,77.0,2095.0,6.1,299.0,-1
CH,84.4,2.81,53.81,5.48,12.0,1,0,0.0,0,0,1.54,0.36,1.26,3.1,0,0,0,1,3,0.0,0.0,0.0,84.6,2103.0,6.7,97.0,-1
FF,93.4,2.53,53.24,5.89,11.0,0,0,0.0,0,0,1.05,1.23,-1.21,3.1,0,0,0,0,3,0.0,0.0,0.0,94.7,2235.0,7.3,137.0,-1
SI,93.5,2.82,53.64,5.74,3.0,1,0,1.0,0,0,1.51,0.64,0.71,3.22,0,0,0,2,2,0.0,0.0,0.0,94.3,2123.0,6.9,109.0,-1
CH,85.9,2.8,53.78,5.53,8.0,1,0,1.0,0,0,1.77,0.64,-0.15,2.16,0,0,0,1,2,0.0,0.0,0.0,85.7,2075.0,6.7,105.0,-1
SI,91.5,2.91,53.61,5.55,9.0,0,0,1.0,0,0,1.47,0.47,0.59,2.16,0,0,0,1,2,0.0,0.0,0.0,92.6,2081.0,6.9,104.0,0
SI,91.8,2.9,53.82,5.72,9.0,1,0,1.0,0,0,1.49,0.52,0.54,1.81,0,0,0,0,2,0.0,0.0,0.0,92.6,2128.0,6.7,105.0,0
CH,85.1,2.86,53.96,5.39,14.0,1,0,1.0,0,0,1.73,0.55,0.86,2.7,0,0,0,2,1,0.0,0.0,0.0,85.1,2109.0,6.5,103.0,0
SI,90.5,2.85,53.44,5.48,7.0,1,0,1.0,0,0,1.39,0.6,-0.33,1.8,0,0,0,1,1,0.0,0.0,0.0,91.2,2086.0,7.1,109.0,0
SI,93.4,2.92,53.61,5.68,6.0,1,0,1.0,0,0,1.55,0.67,0.28,2.61,0,0,0,0,1,156.0,81.6,67.0,94.1,2184.0,6.9,109.0,0
SL,76.8,3.21,55.3,5.44,12.0,1,0,0.0,0,0,-1.35,-0.07,1.19,2.79,0,0,0,2,6,0.0,0.0,0.0,75.1,2400.0,5.2,281.0,2
SL,75.0,3.33,55.53,5.31,12.0,0,0,1.0,0,0,-1.67,0.1,1.45,3.32,0,0,0,1,6,210.0,72.1,51.0,72.9,2157.0,5.0,273.0,2
CH,87.0,3.36,54.51,5.31,7.0,1,0,1.0,0,0,1.45,0.73,-0.44,1.97,0,0,0,0,6,0.0,0.0,0.0,86.0,2120.0,6.0,112.0,2
SL,79.4,3.2,55.36,5.28,5.0,1,0,1.0,0,0,-0.78,0.32,0.06,2.25,1,0,1,2,5,0.0,0.0,0.0,77.2,2330.0,5.1,261.0,0
FF,93.5,3.25,54.52,5.29,14.0,1,0,0.0,0,0,1.63,0.93,0.62,1.7,1,1,1,1,5,0.0,0.0,0.0,92.0,2141.0,6.0,116.0,1
SL,80.5,3.05,55.01,5.48,13.0,1,0,0.0,0,0,-1.52,-0.36,-1.55,1.81,0,1,1,1,5,0.0,0.0,0.0,78.6,2419.0,5.5,290.0,1
